date,segment_count,unclassified_photon_count,ground_photon_count,canopy_photon_count,top_of_canopy_photon_count,noise_photon_count
2019-02-04,5,0.0,0.0,0.0,0.0,2488
2019-02-14,9,0.0,0.0,0.0,0.0,303
2019-05-06,264,1949.0,8752.0,3522.0,437.0,168350
2019-05-16,299,2215.0,14933.0,4746.0,944.0,161648
2019-09-12,162,5127.0,13198.0,1162.0,331.0,151612
2019-11-13,43,88.0,400.0,43.0,0.0,9703
