date,segment_count,unclassified_photon_count,ground_photon_count,canopy_photon_count,top_of_canopy_photon_count,noise_photon_count
2019-02-20,136,4045.0,6321.0,2620.0,433.0,149644
2019-02-27,1,0.0,0.0,0.0,0.0,13
2019-05-29,264,2186.0,3336.0,8784.0,1599.0,211077
2019-08-21,324,2958.0,7400.0,24703.0,4628.0,1121
2019-11-20,1,0.0,0.0,0.0,0.0,13
2019-11-26,10,0.0,0.0,0.0,0.0,7208
